F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
26.654697,0.0890863,26.302803,26.572031,26.912752,0.6099491,42.24833,0.0,4.8610573,0.46500584,0.29108927,0.90863883,0.13193318,0.17743254,0.51031876,0.37838557,1.7357255,1.0094831,0.68760824,0.3891812,0.055954244,1.0608053,28.506807,0.21624771,13.004624,0.5888911,-12.631667,-0.6331139,-54.447517,-0.34044412,0.013295546,1.2164801,1.0427774,0.6807164,5.937449,0.55924815,-2.1128638,-1.7938265,19.798124,0.19272386,869.57684,0.1350891,1126.8495,0.13524048,-20.256874,-3.885216,1973.9124,0.1068272,1355.2133,0.26783878,-48.120396,-1.3604925,2926.6433,0.047179487,635.2547,0.49244028,-41.019325,-1.6680115,-17.4659,-0.19951434,25.29645,0.16325119,0.100924246,0.09093436,-0.0600984,-0.24342225,0.06372013,0.9667355,30.256842,0.093081206,15.444519,0.28142312,-14.046274,-0.5420164,-60.22051,-0.20406404,-9.748067,16.813631,0.08733366,-0.009858294,0.016043447,0.47393364,0.47619048,1.76,3.410079,0.265,0.19636276,-29.616776,0
32.284187,0.030415379,31.80015,32.152798,32.480694,0.6805439,6.570539,3.006935,1.4426861,1.2085716,0.19882159,0.5869121,0.0894246,0.17462139,0.2960947,0.20667008,0.982957,0.62211585,0.39346874,0.3050353,0.016854873,1.0865835,44.611404,0.14382325,13.998164,0.3001968,-11.753533,-0.38505,-37.31611,-0.15863009,0.0030924208,0.996318,0.26380298,0.55896294,11.828239,0.049636304,-10.184144,-0.32363975,36.639313,0.1156503,690.2077,0.28401226,1542.479,0.11346499,-6.530908,-4.708014,1786.9703,0.17610922,1376.1388,0.18486552,-28.66134,-0.94007736,2952.9475,0.08827276,1196.5294,0.20149429,-36.24149,-0.6851126,-24.731155,-0.16916619,43.6169,0.08937682,0.10308861,0.101394914,-0.04751577,-0.20798486,0.01718621,1.0740705,45.52781,0.06549099,14.418625,0.23244447,-12.014747,-0.34135675,-37.838505,-0.12160749,-5.9823837,15.079039,0.09356835,0.010456359,0.005287158,0.89786756,0.11286682,8.65,0.0,0.089999996,0.049999997,-33.172523,0
36.123955,0.005829407,36.01219,36.11859,36.255074,0.24288177,-0.3864179,0.6314244,0.8453136,0.6942806,0.49150035,0.37250182,0.43901694,0.5136573,0.6344074,0.19539046,0.44608468,0.2597143,0.15484214,0.08263564,0.11046373,0.40119824,32.213432,0.43758845,10.344019,0.40778664,-2.3626025,-1.4904791,-17.427505,-0.5718572,0.013458367,0.5609317,1.0600435,0.36667487,9.503265,0.17569761,1.0310265,4.644994,34.643917,0.17974053,804.61426,0.08947799,1358.4905,0.0988186,-30.421041,-2.0317154,1839.7692,0.060759235,1235.823,0.13622525,-49.79578,-1.0877951,2941.328,0.044797536,848.4225,0.2621085,-56.339943,-0.9196669,-21.182312,-0.14640234,31.020704,0.12483479,0.059723113,0.26409918,-0.025132347,-0.2834281,0.122544326,0.21651879,36.901543,0.10036156,11.52368,0.21337032,-2.660081,-1.11668,-20.195532,-0.32413206,2.349677,4.617532,0.058316678,0.03596307,0.019629948,0.3992016,0.10030091,8.82,0.0,0.56,0.39,-26.705952,0
37.00079,0.041427873,36.959076,37.036427,37.142254,0.18317795,35.00356,33.19371,5.3699265,10.916587,0.28546014,0.6110563,0.13627382,0.22288728,0.4541633,0.3178895,0.90523636,0.677869,0.33551824,0.29709995,0.024145886,1.4325136,35.06638,0.22454551,-13.809549,-0.32832947,-26.417389,-0.35286865,-39.431915,-0.23786582,0.0042242524,3.959908,0.22379632,1.0481312,13.061696,0.15614957,9.476637,0.49589944,28.18983,0.27828106,990.8817,0.07468177,1083.7766,0.1351802,0.27324188,177.44989,1938.6138,0.061332893,1419.9434,0.1524271,-30.920448,-1.3227229,3039.9058,0.040673327,1009.8788,0.20852965,-30.21,-1.3665841,5.01505,0.74530655,33.649857,0.1878917,0.11975771,0.09827409,0.0014646997,4.9537134,0.025349285,1.3916721,36.676422,0.09180407,-14.2852335,-0.25010872,-27.788534,-0.2644641,-40.893597,-0.17353666,0.3657215,9.005439,0.10008759,0.01529947,0.0051478785,0.39177278,0.098425195,9.599999,0.0,0.265,0.035,-32.711464,0
31.119831,0.31098482,25.562292,25.696663,42.595146,17.032854,106.8808,89.2827,86.65989,94.31679,0.21439491,0.8262482,0.089905575,0.1127707,0.43465018,0.34474462,1.0575435,0.58860546,-0.41100875,0.7789092,0.030657064,1.2519102,38.429947,0.19209568,16.92409,0.3725299,0.5480245,8.726928,-30.58781,-0.1950483,0.016670914,1.9032223,0.8348441,1.1815265,8.680583,0.19523956,4.1531353,3.6759512,26.424238,0.40768623,789.076,0.20188254,1615.4178,0.1266929,-21.240343,-2.5674198,1934.3645,0.11688668,1363.0726,0.17684463,-40.492294,-1.1733719,3021.8796,0.07048762,1126.228,0.24061161,-39.48003,-1.1911427,-29.50299,-0.12962669,41.228794,0.11621986,0.1121488,0.0574175,-0.03834522,-0.21280748,0.032619447,1.1988004,40.33207,0.053606823,18.423914,0.13491918,0.63178664,7.624476,-31.789783,-0.11798449,-9.033264,17.78816,0.10512951,0.0058575193,0.006653221,0.36310822,0.1457726,6.3599997,3.46,0.47,0.17,-27.81549,0
34.190117,0.020466084,34.090023,34.279236,34.408394,0.31837082,174.85597,56.808144,17.92587,18.792583,0.49837172,0.72736967,0.23376642,0.3202152,0.85502976,0.6212633,0.5662882,0.22024044,0.23464894,0.101569705,0.0443904,1.0092486,38.311962,0.17441276,11.538104,0.3130226,-21.618973,-0.53919035,-41.74579,-0.31535003,0.0039684447,3.4944243,0.30617222,0.810096,12.670906,0.09293846,-11.833116,-0.20793486,32.18038,0.24647754,761.5893,0.3152842,1347.2073,0.15580837,-17.778809,-3.5664353,1924.2059,0.21166734,1122.0085,0.21746176,-34.761562,-1.578393,3118.0938,0.12046713,1096.5303,0.28748345,-42.412437,-1.2190022,-18.668213,-0.226334,40.709827,0.18093252,0.081144,0.13354988,-0.05786875,-0.08022704,0.048961435,0.91993684,40.302383,0.07516389,11.740703,0.2984253,-24.53824,-0.30102232,-45.606285,-0.13749604,-12.393751,21.727585,0.05747175,0.0021857417,0.003834255,0.24449879,0.08210181,11.01,0.0,0.57,0.28,-20.470753,0
31.825418,0.011264167,31.76001,31.864586,31.977198,0.21718788,2.3998756,2.376691,1.0806264,1.6715995,0.4734943,0.7067524,0.26393053,0.33194235,0.7427361,0.47880557,0.62972504,0.37734658,0.19825722,0.12359707,0.053839084,1.4307872,39.02927,0.22003767,8.300667,0.9335179,-1.519488,-4.8796916,-51.88226,-0.28094277,0.002175227,1.0466053,0.25826353,0.94213974,11.634425,0.07034891,-4.3172855,-0.6258353,28.674551,0.19620581,794.36444,0.176336,1202.8013,0.14547333,-14.58545,-4.148024,1948.3604,0.13538244,1121.5865,0.32940298,-34.10415,-1.5439205,2919.5283,0.07775293,898.293,0.36099362,-36.68811,-1.406824,-19.74397,-0.16542315,30.08751,0.172457,0.099612996,0.09079676,-0.06676896,-0.1276048,0.05878804,1.3471892,41.465904,0.086213335,10.070301,0.48364457,-1.6563367,-4.440487,-55.843937,-0.14026913,-4.6015368,12.862681,0.10304805,0.011202397,0.005154126,0.1384083,0.06944445,13.099999,0.0,0.635,0.53499997,-24.846794,0
29.953684,0.13566162,31.20985,31.442947,31.716125,0.5062752,158.15526,169.86879,3.700852,1.0796809,0.4183496,0.39946133,0.39851606,0.4368503,0.48401898,0.08550292,0.2787507,0.16328211,2.2093592,2.1262841,0.12339037,0.69526464,28.170017,0.4385907,12.119038,0.36218452,-6.7409554,-0.68884706,-4.405809,-1.3412701,0.016641544,2.03191,1.1170582,0.42508072,6.284018,0.28347728,2.6474097,1.0228076,30.315392,0.12727202,854.22815,0.07253858,1298.2521,0.096638225,-30.365772,-2.2274137,1844.5269,0.05560912,1229.0164,0.14374916,-47.174606,-1.2991532,2934.4275,0.04227525,874.6928,0.27485996,-54.706795,-1.0657696,-16.161005,-0.112133436,32.120373,0.07327415,0.04175644,0.21571624,-0.022206837,-0.27320856,0.13631083,0.476999,32.399273,0.09740664,13.288947,0.16123892,-7.691072,-0.514879,-5.5827994,-0.91774017,-0.83131504,9.230718,0.048112404,0.027879799,0.04389543,0.18148822,0.09115771,9.49,0.0,0.72499996,0.24499999,-29.4721,0
35.261925,0.10539886,36.20368,36.54172,36.908203,0.704525,13.725137,9.281335,2.6946034,2.3469505,0.27261955,0.4895011,0.16436902,0.23549867,0.3950088,0.23063979,0.910566,0.50292635,0.33349895,0.2733679,0.025504805,0.86632264,36.9256,0.23820372,4.848165,0.8564912,-5.2258334,-1.621913,-48.159176,-0.31116343,0.015426695,1.59395,0.37521455,1.1812309,11.909275,0.2362992,8.189805,0.47551623,35.240135,0.18678541,807.76227,0.22347155,1410.8539,0.1408297,-20.522192,-2.7481973,1930.3951,0.15932867,1391.8188,0.31822473,-33.99584,-1.423827,3029.6313,0.09375359,1137.9415,0.41287857,-36.304947,-1.3011348,-20.290264,-0.22579536,30.393547,0.25617316,0.121758915,0.08131484,-0.03548388,-0.32781026,0.026965393,0.82328427,39.208817,0.09770262,5.401431,0.6627625,-6.0501533,-1.3024601,-50.954273,-0.22274125,-2.420976,8.457074,0.09362344,0.016661506,0.00803359,1.1293634,0.10319918,8.97,0.0,0.345,0.055,-32.311184,0
31.192657,0.042134937,31.190407,31.363276,31.589975,0.39956856,132.44687,80.16588,21.082212,28.009785,0.11249679,0.7353619,0.053486146,0.06607079,0.20458928,0.15110314,0.5295517,0.36341605,0.3038474,0.20832871,0.032171715,1.2812129,37.97443,0.21867524,20.166048,0.30206338,-9.162937,-0.53363776,-37.805775,-0.34367177,0.066925235,0.65805835,1.8971751,0.43201017,0.3830393,7.6882825,-1.7990185,-2.1141531,36.12446,0.14992975,608.7916,0.2411581,1460.4437,0.10020981,-119.87201,-0.786948,1628.909,0.17456532,1288.9048,0.15635742,-127.66474,-0.6506145,2846.7102,0.08090404,1168.958,0.28312457,-131.94548,-0.5924163,-18.000929,-0.17121425,31.288969,0.11339838,0.091642,0.12460517,-0.056555234,-0.17791049,0.05565579,0.7600727,41.75571,0.094446346,23.100735,0.122535884,-10.171612,-0.3621437,-46.339985,-0.19963855,-14.0131035,29.112272,0.091783665,-0.02999338,0.015087309,0.55401665,1.3914657,0.29333332,0.34780583,0.40133333,0.9629875,-42.502277,0
24.483116,0.03823619,23.94384,24.674656,25.155914,1.2120743,9.700745,4.7821565,7.9587526,7.6848245,0.20040883,0.83569026,0.099097334,0.122024655,0.322896,0.22379866,0.94704574,0.51644224,0.37205765,0.29316762,0.03588954,1.2833543,40.593956,0.1647057,17.499016,0.23170257,-0.86206484,-5.619843,-31.842812,-0.3009836,0.006273234,1.4064013,0.46770978,0.59366363,7.41043,0.17717285,-5.614889,-0.37726673,33.006073,0.13690655,719.4473,0.2730633,1356.7141,0.1561813,-5.7493424,-9.406533,1901.2365,0.19074467,1033.6083,0.2771655,-24.491753,-1.9801514,3080.2275,0.10454395,1129.8634,0.37270737,-31.707191,-1.4505271,-21.58832,-0.21540333,35.12137,0.13174747,0.09234024,0.1500805,-0.0408157,-0.25217667,0.03844245,1.2190747,42.06391,0.09218677,18.117867,0.17829153,-1.7546872,-1.8543253,-33.707607,-0.20278859,-12.568815,21.888811,0.05812068,0.0045941356,0.003042713,0.34989503,0.07022472,13.25,0.0,0.48,0.14,-31.254456,0
35.95273,0.029965956,35.787197,35.98317,36.20407,0.41687393,114.55261,11.004748,1.5883698,0.32599956,0.1290912,0.77432805,0.06823537,0.08617572,0.18994819,0.12171282,0.563455,0.35280243,0.43719554,0.34836465,0.012163589,1.2364198,41.910328,0.19178918,14.179156,0.36992684,-5.683518,-1.12557,-31.68234,-0.27508828,0.0062821386,2.2367005,0.42198077,0.7186568,12.603944,0.1287178,13.638438,0.2665096,43.036102,0.16611645,691.04205,0.25509188,1448.5248,0.13280521,-23.30665,-2.235145,1762.5219,0.1697523,1362.1017,0.26124823,-40.716267,-1.0320499,2914.353,0.082405984,1168.8286,0.3395343,-49.6755,-0.78416306,-18.987537,-0.287088,38.76146,0.15910718,0.106704995,0.09331387,-0.02092696,-0.51912856,0.012660866,1.2174683,43.69709,0.08171988,14.811646,0.30981764,-6.753995,-0.70569843,-33.440998,-0.1612189,-9.090256,17.158722,0.06669165,0.011854506,0.00472583,0.5457853,0.121654496,7.7,7.6099997,0.32999998,0.30232432,-37.03636,0
25.752188,0.20019627,22.626804,22.818909,34.810165,12.183361,105.85756,82.02263,79.07475,84.74875,0.12864117,0.8829984,0.05109693,0.071600586,0.24425848,0.19316155,0.80543876,0.37163937,0.30506548,0.18501046,0.01376247,1.1993102,38.110603,0.17747219,18.340378,0.3594501,3.5817432,2.0216498,-26.522429,-0.5088667,0.019645358,2.2960174,1.0129118,0.9407873,6.6459327,0.106939085,-0.5816814,-10.606196,32.300148,0.2986279,825.5497,0.10032492,1191.547,0.16207731,-47.42544,-1.7963231,2047.5936,0.077007174,934.3157,0.26339898,-66.68709,-1.11033,3065.1125,0.055434756,1008.8892,0.293197,-66.96015,-1.1046524,-30.180595,-0.13043118,37.901123,0.15400024,0.091485485,0.13961679,-0.04456264,-0.38694385,0.016947906,1.0521022,40.505558,0.09443624,19.681288,0.15901643,4.0825925,1.8670567,-30.994331,-0.396621,-21.245228,29.70879,0.0867995,-0.014884456,0.0039952327,0.6902502,0.95320624,0.78272724,1.6362655,0.22166665,0.30353016,-37.12898,0
32.252872,0.013811851,32.1033,32.265873,32.400597,0.29729843,10.392453,0.0,0.49922246,0.0,0.1400353,0.9296223,0.07572415,0.08684817,0.15865552,0.08293138,0.96495986,1.1145954,0.44036424,0.38897616,0.009469984,1.9650111,38.877693,0.17370227,10.320752,0.5779375,-11.357111,-0.5140111,-45.76158,-0.23177859,0.006232242,1.4562624,0.30569398,1.1021713,11.411122,0.11255221,8.147183,0.83477795,39.5038,0.12374122,875.5646,0.13656533,1233.155,0.1845152,-7.7072577,-6.2021303,1964.3401,0.114602916,1400.1982,0.24196166,-34.628876,-1.1725439,3033.3267,0.06749041,980.2146,0.30334726,-36.621613,-1.086765,-17.533604,-0.20580682,34.7755,0.13875964,0.10725281,0.09402247,-0.03704974,-0.22787294,0.009705799,1.9733541,40.27712,0.08742391,11.527264,0.23557664,-11.5131645,-0.50560904,-47.60322,-0.13708353,-3.315391,14.2569685,0.08497839,0.014381323,0.005923941,0.32154343,0.08054773,11.715,11.285,0.66999996,0.41,-38.14874,0
29.676088,0.00843173,29.510649,29.68048,29.859098,0.3484497,4.827429,2.5259156,4.6754217,2.1960418,0.5585155,0.67153823,0.2882197,0.4034481,0.9193194,0.6310997,1.4551686,0.14175266,0.13354833,0.0,0.08108129,1.0897328,44.612137,0.2942094,-6.8762984,-0.8831765,-6.258957,-1.4478328,-35.237175,-0.30309513,0.004197091,0.6477808,0.2703696,0.95676744,10.34252,0.08621012,-8.9068365,-0.3094572,23.869444,0.2630336,811.1999,0.19251785,1120.8569,0.15608576,-14.057632,-4.818851,1929.3004,0.12454279,931.43427,0.21791321,-31.914856,-1.876525,2947.4863,0.07581355,826.50507,0.30207926,-38.716923,-1.4840096,-19.676071,-0.11194323,29.297039,0.20922975,0.10572661,0.09404423,-0.058664147,-0.14020196,0.09119743,0.97696084,49.074036,0.07560003,-7.594038,-0.791635,-7.351632,-1.1665951,-38.338715,-0.14421785,-4.480742,11.846606,0.08267107,0.015354232,0.0029613646,0.06958942,0.06988121,12.69,0.0,0.79499996,0.415,-22.36471,0
32.10096,0.008160999,31.951054,32.104225,32.240936,0.28988266,4.448017,3.8876712,1.7887183,1.5020523,0.1933501,0.73163867,0.09339281,0.11540448,0.37430805,0.28091523,0.39539424,0.18872294,-0.3863674,0.48876116,0.010986644,1.2736884,43.849747,0.19765714,17.579588,0.27284926,-11.197878,-0.52155554,-45.67204,-0.22653711,0.0019850086,0.75254613,0.1469408,0.9954099,11.968477,0.049079984,-10.20012,-0.18400863,35.92254,0.13921498,842.5304,0.10471477,1246.4412,0.135154,-11.4484625,-4.7854366,1976.1643,0.07974021,1295.0392,0.23750633,-49.36709,-0.8741228,3015.6396,0.042683374,918.35376,0.2314794,-42.27862,-1.0693822,-29.432835,-0.1088723,44.623043,0.10068549,0.106497236,0.07213085,-0.06250958,-0.12647925,0.011654961,1.2265829,46.162563,0.046986636,18.652464,0.11733064,-12.273651,-0.36500636,-48.247314,-0.103275456,-10.502221,18.331175,0.089151576,0.0033727498,0.0031054977,0.37678978,0.15128593,6.1,5.8399997,0.32333332,0.18208668,-32.56377,0
29.08665,0.010567239,28.865463,29.072084,29.323864,0.45840073,5.6970115,2.7437577,3.7523212,3.1355846,0.13284642,0.77261895,0.07302219,0.09141465,0.15840763,0.08538544,0.7699224,0.57546484,0.5298249,0.48538166,0.019493641,1.6600649,38.74741,0.12270095,28.496933,0.19016661,1.3517962,3.483929,-28.734581,-0.28033024,0.0038773932,0.9682448,0.46823964,0.81023985,9.768345,0.14612085,-1.2490522,-2.405085,39.25998,0.14896427,775.07654,0.14454414,1294.5244,0.13712509,-8.585881,-3.4982378,1920.4923,0.10104208,1165.4216,0.19365896,-33.721363,-0.7820233,2976.0107,0.053224888,765.2542,0.3189774,-35.763325,-0.7198846,-29.992163,-0.13743651,36.31466,0.13688543,0.10274404,0.14660582,-0.04541517,-0.19116883,0.019952463,1.6386644,39.3055,0.07063597,28.951286,0.14275114,1.2810107,3.6758506,-29.130116,-0.26769155,-15.770248,23.393251,0.10453774,-0.0069623617,0.0031359908,0.38784745,0.064850844,15.0199995,0.0,0.17,0.11,-38.52395,0
31.588125,0.03528193,30.938744,31.311369,31.736578,0.7978344,7.3164825,4.368926,4.882367,5.9103484,0.14540362,0.6556625,0.05819996,0.10371405,0.25844523,0.20024528,0.9343179,0.6942075,0.24071673,0.18621539,0.014355017,0.9141512,43.648346,0.19968808,15.627934,0.55218625,-0.9034822,-6.9942307,-20.65848,-0.45123672,0.004658443,1.5285355,0.45133984,1.2226727,10.912142,0.2112347,8.730352,0.49550816,43.81797,0.15331902,766.9422,0.24770729,1488.1632,0.20237167,-22.391966,-2.203215,1856.0358,0.17581609,1315.6548,0.2637871,-42.444904,-1.0243268,3030.8252,0.08546693,1126.3274,0.36187616,-50.128147,-0.8093909,-21.252653,-0.23279394,39.869465,0.1674117,0.086776786,0.13355981,-0.024224177,-0.667553,0.01477232,0.8364844,45.36911,0.12676127,16.817442,0.44485453,-0.92102706,-6.8918514,-21.682722,-0.3916021,-7.8307214,20.214891,0.08471267,0.0145175895,0.002935837,1.52207,0.7680492,1.198,1.6196716,0.1025,0.06905613,-37.99172,0
22.962032,0.088095926,22.612425,23.117018,23.523605,0.9111805,36.08844,40.96328,28.033976,32.71649,0.30587766,0.68036336,0.0690186,0.31310356,0.5063093,0.43729067,1.5110012,1.1026703,0.5768749,0.42962605,0.110238776,1.1937137,38.294735,0.34532675,22.0115,0.68572843,12.30006,0.67448926,-13.659617,-0.51699907,0.012341973,2.1276896,0.6903296,1.0996864,6.175206,0.3416814,-4.9725213,-0.591224,36.967945,0.1936196,656.7026,0.29379457,1517.8699,0.1544238,-34.877304,-2.2781847,1877.4886,0.09672629,1379.4751,0.17256144,-61.510406,-1.0773236,2933.3142,0.0641605,1187.4333,0.22579375,-58.391342,-1.1573303,-37.189835,-0.087059915,44.86643,0.098097205,0.08659046,0.25546348,-0.031881236,-0.29597056,0.12693302,1.0048102,43.850544,0.07878725,27.979095,0.20756385,14.7649145,0.4595891,-15.089084,-0.40872404,-6.6330953,14.220978,0.09255578,0.016716225,0.040952977,0.90556276,0.5208334,1.5525,1.38709,0.3425,0.30994958,-23.193914,0
40.834393,0.09390232,42.204323,42.311996,42.416996,0.21267319,174.11852,132.30739,20.200607,18.61432,1.0400333,0.45841768,0.67022514,0.86567974,1.5305803,0.86035514,2.8841784,1.442062,1.364279,0.9143007,0.17096195,0.87472373,33.685253,0.14804676,12.847359,0.35712376,-25.27491,-0.33932832,-63.617523,-0.1979435,0.029616063,0.8703669,1.7295833,0.46807948,8.21046,0.21335243,-0.5783875,-5.9406238,39.291584,0.2264694,808.46765,0.22726835,1175.6156,0.13455002,0.5321946,88.38804,1932.5209,0.14657325,1207.8615,0.17313296,-36.954628,-0.9882607,3032.8264,0.08099558,988.54895,0.25261945,-35.945553,-0.96865964,-14.383044,-0.18734239,31.966562,0.18519194,0.0708205,0.103350416,-0.06132367,-0.18780506,0.17904827,0.82913053,34.31829,0.11886746,13.312455,0.31085622,-26.536148,-0.24112774,-66.000145,-0.089618385,-9.855899,19.84488,0.050689835,5.5464425e-05,0.0047199223,1.0463378,0.15003751,6.37,6.33,0.17999999,0.139523,-16.125603,0
25.080564,0.010147621,24.88692,25.076462,25.24762,0.3606987,8.461692,12.094966,4.433678,3.2892475,0.08886871,0.8157408,0.06096109,0.06662594,0.075753585,0.0147924945,0.3467009,0.15889436,0.18289898,0.09703644,0.008048449,1.6808544,33.228745,0.13898556,22.62637,0.2366989,-19.452637,-0.26559785,-52.03884,-0.17761452,0.0030946448,1.2481217,0.40975583,0.5500802,7.949366,0.07138488,-5.7738347,-0.49453253,28.545277,0.1530486,814.70026,0.19395673,1235.3633,0.14029013,-77.82201,-1.2938297,1982.089,0.13366947,1236.114,0.18673064,-97.43759,-0.8576489,3074.116,0.07750695,1144.4299,0.21043408,-97.12656,-0.8615816,-24.684792,-0.108927466,31.818914,0.12985012,0.10839642,0.08029079,-0.054050557,-0.19960563,0.011339462,1.4943023,34.95121,0.08532837,23.38956,0.1323504,-20.628523,-0.21096946,-55.99457,-0.1028062,-21.492065,27.852179,0.1057846,-0.04076034,0.0035451024,0.18368846,2.5395658,0.2168116,0.5424728,0.14561643,0.46535882,-43.50843,0
32.087257,0.013828485,31.846619,32.058685,32.333828,0.48720932,5.7526608,3.834793,5.8455415,4.3178377,0.23504287,0.6705756,0.12489772,0.18748564,0.37774736,0.25284964,1.2889508,0.92416185,0.5496765,0.5640548,0.029954014,0.986317,39.61156,0.25412574,0.31740296,21.203852,11.211036,0.7242312,-29.310843,-0.48166546,0.005599751,0.8320101,0.4839946,0.55151737,10.745227,0.08252261,-8.419904,-0.65162444,13.167261,0.33588704,494.26953,0.2843848,1401.7106,0.114099555,-43.49906,-1.6228154,1400.7172,0.20064154,989.21106,0.19925554,-41.71354,-1.645319,2647.615,0.09693244,657.0049,0.2946908,-53.799664,-1.1781265,-10.863041,-0.41325194,24.322811,0.24326596,0.05553577,0.19008115,-0.041339103,-0.252765,0.03431517,0.8634826,43.642952,0.078774564,-0.18388796,-33.466454,11.4589405,0.7282925,-34.460716,-0.21101944,-8.159055,18.790781,0.04837884,0.012879978,0.0066479202,1.5625,0.14326647,5.8799996,0.0,1.0799999,0.0,-35.44953,0
26.344727,0.010816744,26.090048,26.327019,26.565424,0.47537613,5.2632313,4.0036435,4.123495,1.9222778,0.4067422,0.5840549,0.19101585,0.3466949,0.6258421,0.43482625,1.5981134,0.76627266,0.49267745,0.24418621,0.09318379,0.7465104,31.970362,0.2031429,15.54806,0.44624466,-20.266464,-0.35700834,-60.190044,-0.2322392,0.010018888,0.6532048,0.87863225,0.52588946,6.9955006,0.18528166,-0.698741,-3.7592998,23.88417,0.21241073,869.13556,0.14257728,1198.1199,0.25788534,9.490937,4.2975464,1922.4875,0.1243111,1392.4686,0.24783014,-26.350527,-1.2934711,2978.936,0.04935176,710.9362,0.44291568,-21.164553,-1.6364615,-15.774088,-0.14919074,30.071354,0.18688418,0.09909691,0.074686125,-0.06732564,-0.15863262,0.097406484,0.70261514,32.86606,0.14456564,16.548044,0.2943883,-20.948517,-0.31272793,-62.27957,-0.15829335,-0.07195279,7.2464595,0.08166404,0.021720655,0.0010233206,1.0676156,0.17985612,5.35,0.0,0.19,0.0,-28.93782,0
