total_features,praat_count,os_pcm_fftMag_spectralSlope_sma_upleveltime90,os_pcm_zcr_sma_min,os_audspec_lengthL1norm_sma_leftctime,os_audspec_lengthL1norm_sma_kurtosis,lb_global_mfcc_mean,os_voiceProb_sma_linregc1,os_audspec_lengthL1norm_sma_maxSegLen,os_pcm_zcr_sma_linregc2,os_pcm_zcr_sma_de_skewness,os_audspec_lengthL1norm_sma_meanSegLen,os_audspecRasta_lengthL1norm_sma_maxPos,os_slope500-1500_sma3,opensmile_count,os_pcm_loudness_sma_minPos,os_F0_sma_linregc1,os_audspec_lengthL1norm_sma_upleveltime25,os_logHNR_sma_de_lpc1,os_pcm_fftMag_spectralEntropy_sma_de_minPos,librosa_count,os_pcm_zcr_sma_maxPos,os_audspec_lengthL1norm_sma_upleveltime90,os_audspec_lengthL1norm_sma_maxPos,os_audspec_lengthL1norm_sma_upleveltime75,label
0.0,0.0,0.6015706253108981,-0.1643989873053573,-0.4077576507237673,2.933740727933469,-1.1335713855083172,0.5455682735435428,1.21680151986907,-0.7045085772753221,1.2856881979569257,3.2817381507070094,0.1973133884725668,1.190029249279286,0.0,-0.0714123071017407,0.9316390018667278,-1.5539296658083424,-1.0264709679189916,0.7471852352983167,0.0,-0.5415400948820376,-0.308700730849634,0.2221262835436038,-0.1092440050129205,0
0.0,0.0,0.7233499998131592,-0.1643989873053573,1.6524166297796372,-0.4241767672411743,-0.2878742594388844,-0.1791088121392693,-1.1744991566598504,0.4166248557606306,-0.1937213626770641,0.1275490281791405,-0.5627377947981526,-0.3772072519783588,0.0,1.289154376230898,-0.034649306906842,-0.532180530056103,1.3859021470000852,1.1548668923765906,0.0,1.5454058034399456,-0.9762775805789722,-1.402642740626941,-0.9159939481615268,0
0.0,0.0,-0.1412013736971386,-0.1643989873053573,1.0647942818377347,0.1215951853073833,-0.8440953218205461,0.267666133693853,1.1091034366136212,-0.5043862113416583,-0.0494522808744987,0.3799698383157594,-0.9870846407680636,0.2988527486863056,0.0,-1.0607302496048383,0.4242161492936769,-0.6031556857555646,-0.6154253487613015,0.5032566048865288,0.0,1.4703811292686555,-0.0769272156253547,1.4778296990253337,-0.6436877127534123,1
0.0,0.0,-0.1841713864367988,-0.1643989873053573,-1.1882439745543951,-0.7358105035201081,0.3155603629053702,0.3040557004821003,-1.0408734964179296,0.6312297242748686,-0.2813929767538742,-0.4938784627252052,-1.2642191922808363,-0.8421978056252821,0.0,-0.7657221094209739,0.9500575086840944,0.1233965615029416,-1.512596068900911,1.1997366508471423,0.0,-0.4141126902781295,-0.5932555902631229,1.4781176162760212,-0.9107301732732874,1
0.0,0.0,0.6837892873158955,-0.1643989873053573,-0.2680785500589383,3.8532639595275486,2.0221908192887432,0.7313004071876227,0.6822988789013883,0.8949975706804519,-0.8812764559915756,3.3497513786459856,-0.0667538367933982,0.0198690123154869,0.0,-1.0607302496048383,0.8143370710113459,-2.293187858673193,0.0851299829400641,0.7933466643547467,0.0,1.2155263200608395,-1.1237011958296816,0.0151436230913915,-0.9274999424728498,0
0.0,0.0,-0.1075000540237728,-0.1643989873053573,-0.5154518628120001,0.3824068944285502,-1.3171132309795828,-0.6074884583484489,-1.66911339321943,-0.8282138629223604,-1.17323694174007,-0.6149673853056224,-0.324417184570245,1.3240721858595728,0.0,0.4199662822229169,0.5969363369153489,-0.4006175870076223,0.5165776134722526,-0.8006785977095794,0.0,-1.4819257054870585,0.2317231906507068,-1.203111546136301,0.1863295525998368,1
0.0,0.0,0.1536180062679276,-0.1643989873053573,-0.2092260110619908,-0.554314237602638,-0.6057203848656462,0.3475211157453943,0.8338742830865531,-1.0183135443502718,-1.738238354521172,-0.1176272568088704,-0.5296352610701237,0.4437547233043712,0.0,0.0654588008823374,0.9121752662948808,0.8409020901433311,1.7543319786934344,1.6937750867729424,0.0,0.9068370118293496,1.501977968214836,0.3241743675512224,0.3698626131956146,1
0.0,0.0,-0.3594558321698609,-0.1643989873053573,-1.5586632138644243,-0.8682545670903625,-0.2668120174589684,1.7134812903939658,0.0341149700978456,0.1751525150780783,-0.2839866524501818,-1.1443372325565246,0.3716562782342916,0.7899071181465122,0.0,1.43665844632283,0.6990652855766935,1.7244967375646358,0.7914588652864734,-0.9439856088168108,0.0,-0.1306225092492102,0.1073589730784657,-0.0121851482547293,1.442783324662882,0
0.0,0.0,0.4414478490564709,-0.1643989873053573,-0.0109867850091425,0.0193124163585665,-0.3360626989680388,1.5836436132780085,0.3033605586404848,0.3314832467633843,-0.5940933209351387,-1.06608550215918,0.7216173635467631,-0.8978919939622402,0.0,-0.0483365169953342,-0.4594679042718442,0.1639953010876695,0.5189614021804065,0.7386190162050353,0.0,-0.5169136751158891,1.0393389914078754,0.6330027816354074,1.7149814670670616,0
0.0,0.0,0.5252645615901405,-0.1643989873053573,0.9387468155891212,0.3010485504617756,0.7878847189673044,0.073263566044068,0.6463997714189166,-0.8505083444593522,-0.463006020139476,-0.1393864917298367,-0.0714321171153918,2.151925078983917,0.0,1.168798294499444,0.4477673846507232,-1.057721291415239,-0.5856880977427258,-0.9443386694663934,0.0,1.732681135149959,-0.239990939873445,-1.1403999688133195,-0.8404951584794719,1
