os_audspec_lengthL1norm_sma_upleveltime50,total_features,praat_count,os_pcm_fftMag_spectralSlope_sma_upleveltime90,os_pcm_zcr_sma_min,os_audspec_lengthL1norm_sma_leftctime,lb_zcr_mean,os_audspec_lengthL1norm_sma_kurtosis,lb_global_mfcc_mean,os_voiceProb_sma_linregc1,os_audspec_lengthL1norm_sma_lpc3,os_audspec_lengthL1norm_sma_maxSegLen,os_pcm_zcr_sma_linregc2,os_pcm_zcr_sma,os_pcm_zcr_sma_de_skewness,os_audspec_lengthL1norm_sma_meanSegLen,os_pcm_fftMag_spectralVariance_sma_range,os_audspecRasta_lengthL1norm_sma_maxPos,os_audspec_lengthL1norm_sma_minSegLen,os_slope500-1500_sma3,opensmile_count,os_audspec_lengthL1norm_sma_iqr2-3,os_pcm_fftMag_spectralEntropy_sma_qregc2,os_pcm_loudness_sma_minPos,os_F0_sma_linregc1,os_audspec_lengthL1norm_sma_upleveltime25,os_logHNR_sma_de_lpc1,os_pcm_fftMag_spectralEntropy_sma_de_minPos,os_audspec_lengthL1norm_sma_percentile1.0,librosa_count,os_audspec_lengthL1norm_sma_iqr1-2,os_pcm_zcr_sma_maxPos,os_audspec_lengthL1norm_sma_upleveltime90,os_audspec_lengthL1norm_sma_maxPos,lb_global_mfcc_mean_min,os_pcm_zcr_sma_de_linregc1,os_pcm_fftMag_spectralSlope_sma_flatness,os_pcm_loudness_sma_de_amean,os_audspec_lengthL1norm_sma_lpc2,os_audspec_lengthL1norm_sma_risetime,os_audspec_lengthL1norm_sma_lpgain,os_audspec_lengthL1norm_sma_upleveltime75,os_audspec_lengthL1norm_sma_lpc0,os_pcm_zcr_sma_de_linregc2,os_audspec_lengthL1norm_sma_skewness,label
-0.076922483052416,0.0,0.0,0.2337595537127074,-0.9420741816548712,0.7868220844869156,-1.215704125356864,-0.6532848228204758,1.5406457669299027,-2.0349101221143093,0.6639412737520544,-0.4130354528304018,-1.4873016870199534,-1.223909177692354,0.3794641910867921,-0.4841469579786994,-0.3110204642461759,-0.408805045820387,-0.2918724141873378,-0.8931898320347904,0.0,0.4780019237600112,-1.504837669749366,-0.25439360619115,-0.0661010976552217,-0.6910251055626093,-0.68756152648848,-0.1536815793096525,-0.4517304021639268,0.0,0.5375541244643027,-0.2546698910875846,-0.252022426614134,-0.6986583918616207,0.3388000525396537,0.6941969358851703,-0.2428558543855356,0.0931790540659008,0.1369718398879338,-0.913645761178497,-0.5484160300729142,-0.4632981768224847,-0.225496643051123,-0.1176827662884586,0.0879352233500169,0
1.1703455302570152,0.0,0.0,-0.9022385368240666,-1.1207891313935845,0.3296508673825502,-0.7757398517821849,-0.3412989281030137,2.18347416180552,0.1500389331154495,-0.2389885128575344,-0.2205361649493663,-0.3045728619938376,0.3357158018676535,-0.8905266732386679,-0.2447371565016919,-0.2946667438996355,-1.561715510449171,-0.3200355419756163,0.379659754088235,0.0,-0.3430600206720051,0.4436051296049585,-0.25439360619115,0.193732033583979,1.1444644559972923,1.041792604382116,1.4814604862401477,0.522225521977694,0.0,-0.3705702912236654,-0.3281654084381777,1.191187077499098,0.5670280399188976,0.6875131978853136,-0.0774909071719256,0.7729539845529287,0.752105443625839,0.2189923508414163,0.2677463255849119,-0.7401629468697496,0.1855347304882143,0.2614931506981144,-0.4100644445280244,-0.0260732799584539,1
0.1923235019585514,0.0,0.0,-0.1956348161124104,-1.1207890743280255,0.3330885969219536,-1.1618675627490918,-0.5673536903761093,0.4950938742492006,-0.2631629911774737,0.4613208377653047,-0.2557825132070157,-0.7886208796018562,-0.6918017892651771,-0.1175204400690171,-0.4001406202196235,-0.3138900536020944,-0.6252364293938345,-0.3200355419756163,-0.2478161488934677,0.0,-0.5277507360503112,-0.0125587324981941,-0.2121018160208506,-0.2260162048507844,0.1288277349405648,0.4465188178416877,1.897224590486753,0.6899437323530693,0.0,0.0372668784384125,-0.325809782882069,-0.4166168054856927,2.5270175753858046,0.2877883379766143,-0.4148880747021233,0.6813110355684686,-1.3108071762559763,-0.8679878880094828,0.9327006514209006,0.3781542431861013,-0.3113873333665009,0.6391876498897543,0.1113599889645656,-0.1967524222938144,1
1.8366229343139333,0.0,0.0,-0.5903332486071331,1.4578113324549364,-0.9510072493632024,1.3840821012848106,0.2394994018367022,0.6887155315700426,-0.5437255318420026,0.196950483305262,-0.2774725699439487,0.901013364130547,0.5742467708387279,0.0238315503394399,-0.4853083465641176,-0.2780608534531614,1.4354662583651046,-0.2637092916448508,1.2867934878970182,0.0,-0.3513894987093863,0.608552880973481,-0.0006428651693537,-0.3027646582231691,1.1515094915965385,-0.973521881443345,1.449338146011432,0.1727849805321438,0.0,-0.3254097335249255,-0.2805817722047809,1.461893478081257,0.4545419927019807,0.5004017847633492,-0.2925630949581598,0.6008857426554702,-0.1579011888724345,0.0728979866748078,-0.1588949740740846,-0.2418806763646361,2.330111311154338,0.0262758781322896,0.4251571651469017,-1.5728776138309732,0
-0.3081725033152756,0.0,0.0,-0.004576934959843,0.2578687180639298,0.0532691153235905,-0.5540513773172288,-0.5293112784645019,-0.187172481331932,-0.9876985141506036,0.5633705351723662,-0.2856063513205205,-0.493887316935833,-0.710150136052998,0.0917014891215878,-0.2254693308102766,-0.3123346423222801,0.5868770113127222,-0.2355461586107809,-1.7673242395359163,0.0,0.5098568006355699,0.9080925006334288,-0.25439360619115,0.0292902311282409,-0.7853276709398874,-0.7469326492383798,-0.8541991856895053,0.070429904002666,0.0,-0.1466834961340418,-0.3210985317698515,-0.4767281754594276,-0.7410602650053408,0.2637221601774811,0.0021796468817332,0.5004012983524007,2.238692608454145,-0.6892407161983549,1.4972071074103983,1.0751920657132523,-0.670553427497431,0.5978164828156546,0.1632051083452503,0.3133364004713337,0
0.0639245840564847,0.0,0.0,-0.6141389853560311,0.7940133390178334,-0.5459871208034001,1.2310976011925578,-0.5959086640735828,-0.0769855146994551,0.244348560265164,0.3189250598343401,-0.3127189182015981,0.6866481986274635,0.5192009102321302,0.124732638555868,-0.3942784530658164,-0.2952443814010589,1.2630370738629304,-0.3200355419756163,0.6427569639095795,0.0,0.5757358055685845,-0.7271561614668824,-0.25439360619115,0.5377158728282941,0.2787701810805694,1.1602406131066267,1.3793097900748028,0.4614041212252289,0.0,0.2543551486295028,-0.2193355077459533,-0.4558929288095081,-0.7068886800520668,0.3346928544493608,-0.1918125192181706,0.5332832685141464,0.7689046475699851,-0.6894828738999473,2.083465280535147,0.5624097661571356,-0.282945407458383,0.18433313226888,0.240405653991706,0.0929168778619895,1
-1.1318675577510635,0.0,0.0,-0.5746383979117003,-0.8910127755960338,0.1280097441011209,-0.9940083649424818,0.034755698140577,0.5806212398893427,0.0108412068171384,-0.2128207895328271,0.0505896008235397,-0.4025285114385429,0.2072762260125202,-0.5977103239515432,-0.2081261039162997,-0.300444130113467,0.5545298978094974,-0.3200355419756163,1.0388574197506144,0.0,-0.3071598438222475,0.0497818482345191,-0.25439360619115,-0.250488924364263,-0.1038765392128061,-1.0194824417765715,-0.8757015133106385,0.4806515698866169,0.0,-0.3255605259935041,-0.329578783771843,-0.6463546210345553,-0.7205263190949335,0.3954333828952637,0.0314881949318634,0.6949523796700001,0.0305592173669083,-0.5309009939150272,-0.5983862522861272,-0.0674708049769144,-0.6824957723499754,0.4088510040499545,-0.5086553233804562,0.3093125215453179,0
-1.0990568117466133,0.0,0.0,2.171150137817682,0.5131756912925616,1.270456504726518,0.9534533839137784,-0.0445605578193192,-1.1547251627013924,-0.4946289603582892,0.5433351184942633,-0.2096911446610772,0.197320734246693,-0.0863004395165231,0.0161228108357224,0.3663689768745534,-0.2598024927017071,0.1333578651259039,-0.094730514423597,1.0065972662250773,0.0,-0.3357712622839834,0.6590861243571813,-0.1632190975123227,-0.6149869962461444,-0.5624619073153946,-1.146364564040005,0.4851074287188196,-1.284893193558883,0.0,1.8636223784903772,-0.2673902690905719,-0.6672414674105429,-0.7598086502598357,-0.5264157811704568,-0.0482747677311212,-1.7029233627241085,-1.4009456676357426,-1.075563183176597,-0.6871965201641191,-0.0087145828532631,-0.6638692814009991,0.6624288371849196,0.2616781650185812,0.6529269114425391,1
-0.6701280902498957,0.0,0.0,-0.7731513389639334,-0.7888900776094749,0.7742677887817413,-1.326210753867552,0.3075201626022939,0.6610568303417935,-0.0585866795802497,-0.10706949598517,-0.2259586750935108,-1.3383646713164257,-1.5908796404942485,-0.6781793168292529,-0.4522736101013413,-0.2883926494024322,0.3983473555521534,-0.3200355419756163,-1.0651002877799831,0.0,-0.5447944272403533,-1.5597696908824703,-0.25439360619115,-0.4096194594814741,1.0149079164946235,-0.7793191337018006,-0.540338416807722,0.8437559666150434,0.0,-0.6297368067107443,-0.3196851564361862,-0.4022606977490097,1.2349547729361867,0.5957679931231695,0.076278602965092,0.8367162953166841,1.2761722836043543,0.4212144251840256,0.1795253472548088,-0.1157524774022129,-0.5828389536832635,-0.2578674732808517,0.3514261459410856,1.1619853422449036,1
2.1995946730428217,0.0,0.0,-0.9124683689372852,-1.554810968762592,0.4522183598031671,0.7257794416987806,6.280296438448397,0.4813841772619639,-0.2768295844557625,-0.1846088916975905,-0.342542756315103,0.3541039927657511,-0.398225287784761,0.3194707366290645,-0.3567824929909534,-0.1972359865058334,-1.062180048616343,-0.2637092916448508,0.5206155228280794,0.0,-0.7458575938203406,0.3597679799671345,-0.207707863795365,-0.2867627769271533,1.1989830405306454,1.970362333027994,-0.4745921492087514,1.1420724400748712,0.0,-0.7075006971537268,-0.1642138697330085,-0.4735248049089263,-0.7408916647650038,0.3777037044861233,-0.2063592493794975,0.8533902452991312,-0.6812151884375555,1.4357527388241522,1.1076364533248924,-0.4909720743619895,0.4634110567725416,-0.1698032440708606,0.4581908367738256,-3.2211766552148102,1
